"ID","age_y","SP_grezzo","RS_grezzo","CS_grezzo","MR_grezzo","RR_grezzo","QS_grezzo","MO_grezzo","RP_grezzo","MP_grezzo","SM_grezzo","PG_grezzo","CL_grezzo","SS_grezzo","CR_grezzo","DM_grezzo"
1074,16.5,28,17,11,13,16,14,19,12,10,27,8,62,64,17,7
1075,16.5,22,13,7,16,10,16,22,10,11,16,5,65,83,22,4
1076,16.5,27,13,10,12,11,8,15,8,14,16,14,69,83,21,4
1077,16.5,27,18,12,20,13,14,25,10,10,24,13,73,79,24,7
1078,16.5,23,16,15,14,12,10,18,10,14,22,13,79,75,15,8
1079,16.5,24,20,9,16,9,14,18,6,9,26,12,75,63,19,4
1080,16.5,28,20,15,17,14,19,24,13,16,31,14,78,83,22,5
1081,16.5833333333333,29,16,15,16,13,15,24,13,12,30,12,81,80,16,4
1082,16.5833333333333,21,16,14,9,11,17,21,13,11,26,8,72,80,17,6
1083,16.5833333333333,24,21,13,19,15,12,25,15,18,27,13,87,85,18,6
1084,16.5833333333333,24,18,13,21,19,16,24,13,16,24,12,88,82,25,6
1085,16.5833333333333,22,15,19,17,7,15,19,13,12,20,9,58,63,17,5
1086,16.6666666666667,31,16,11,17,9,13,24,11,15,26,9,85,81,23,6
1087,16.6666666666667,30,17,15,20,19,17,30,11,17,33,14,77,86,22,8
1088,16.6666666666667,9,6,13,4,16,10,8,6,9,22,3,25,52,10,7
1089,16.6666666666667,21,20,16,20,13,11,20,15,14,24,11,59,75,20,5
1090,16.6666666666667,25,18,13,20,18,15,24,14,16,29,14,84,90,24,7
1091,16.6666666666667,18,13,11,20,12,13,22,10,13,23,10,79,58,15,4
1092,16.6666666666667,21,16,10,20,16,15,19,18,12,28,13,84,89,24,5
1093,16.6666666666667,29,22,16,23,12,18,24,15,15,31,15,81,74,23,7
1094,16.6666666666667,30,16,13,19,15,19,26,15,20,21,13,77,87,21,4
1095,16.6666666666667,30,18,12,16,15,19,21,10,14,28,14,86,60,22,7
1096,16.75,32,18,16,20,20,18,19,12,16,26,8,83,79,20,8
1097,16.75,20,18,14,15,12,14,27,16,12,25,11,81,79,19,2
1098,16.75,26,14,11,11,14,18,23,16,14,24,8,43,65,21,5
1099,16.75,18,14,7,16,11,6,25,11,14,19,9,66,74,15,5
1100,16.75,20,8,12,19,12,11,15,5,13,23,6,69,74,9,3
1101,16.75,24,21,10,16,15,19,26,11,11,24,10,80,78,16,7
1102,16.75,31,19,18,19,14,21,27,19,13,28,13,80,80,28,7
1103,16.75,29,22,17,20,16,22,21,13,9,21,14,79,85,20,7
1104,16.8333333333333,21,14,11,15,18,10,10,10,9,25,10,72,73,16,8
1105,16.8333333333333,27,22,15,18,18,15,23,15,19,36,12,81,92,26,8
1106,16.8333333333333,11,6,5,14,4,8,13,6,10,11,1,22,39,8,4
1107,16.8333333333333,19,14,15,16,12,14,18,10,15,21,13,46,73,16,5
1108,16.8333333333333,29,15,13,13,19,17,27,11,16,24,11,78,93,11,4
1109,16.8333333333333,29,17,17,17,18,20,22,13,12,30,13,76,79,28,7
1110,16.8333333333333,30,20,14,17,13,15,22,6,7,25,7,51,50,25,4
1111,16.8333333333333,26,20,17,22,19,19,19,9,15,30,15,72,80,24,7
1112,16.9166666666667,9,8,9,20,11,11,22,6,16,22,5,81,59,20,3
1113,16.9166666666667,29,23,15,19,16,17,23,13,17,28,13,85,62,20,8
1114,16.9166666666667,33,23,7,9,8,20,20,7,11,17,13,82,54,16,5
1115,16.9166666666667,27,18,16,14,12,15,27,11,16,14,13,86,59,26,6
1116,17,24,12,10,19,12,11,17,11,11,20,8,56,60,16,4
1117,17,25,20,9,11,13,16,18,10,15,20,6,77,79,16,5
1118,17,23,16,10,19,9,20,20,16,16,24,13,60,64,23,4
1119,17,25,18,16,17,13,13,23,8,13,29,14,77,76,27,5
1120,17,30,20,14,21,15,22,31,11,11,27,13,60,51,25,6
1121,17,11,6,3,10,6,9,25,6,8,12,13,74,50,13,4
1122,17.0833333333333,26,20,16,19,14,13,24,11,12,33,10,88,89,27,7
1123,17.0833333333333,22,15,13,22,15,14,21,16,16,24,9,81,72,23,7
1124,17.0833333333333,31,12,11,18,17,19,16,15,14,24,7,76,84,14,3
1125,17.0833333333333,29,20,14,18,11,14,21,13,16,27,10,80,81,22,4
1126,17.0833333333333,24,11,11,11,12,14,17,13,16,22,8,72,81,21,6
1127,17.0833333333333,20,15,13,13,15,9,17,11,14,15,11,58,45,16,4
1128,17.0833333333333,30,20,14,14,16,14,21,20,15,34,16,82,88,28,7
1129,17.0833333333333,23,13,13,17,15,15,19,5,13,13,9,47,35,16,6
1130,17.0833333333333,30,18,16,17,18,16,22,11,15,29,7,74,78,17,7
1131,17.0833333333333,28,21,14,19,13,14,20,12,8,30,13,86,72,20,8
1132,17.0833333333333,26,14,5,18,13,14,20,8,9,15,4,48,59,18,5
1133,17.1666666666667,21,12,13,12,9,10,28,13,13,27,10,67,79,21,7
1134,17.1666666666667,21,16,11,16,15,13,10,13,14,26,12,48,61,17,4
1135,17.1666666666667,26,14,10,16,12,13,12,10,13,20,14,71,70,27,8
1136,17.1666666666667,16,16,8,17,13,13,20,11,10,12,6,66,59,9,3
1137,17.1666666666667,15,15,10,17,13,10,22,13,16,23,12,79,60,18,3
1138,17.1666666666667,28,19,16,22,20,16,19,13,16,27,14,83,64,22,6
1139,17.1666666666667,27,11,11,18,13,16,24,12,13,26,10,70,91,18,6
1140,17.1666666666667,21,16,12,21,16,22,13,13,14,28,10,79,81,22,7
1141,17.1666666666667,30,19,12,22,16,19,27,15,18,24,11,80,91,28,5
1142,17.1666666666667,20,8,13,13,13,14,21,12,14,20,9,66,60,21,8
1143,17.1666666666667,25,15,4,13,12,15,18,11,12,20,11,62,42,16,8
1144,17.25,19,17,16,19,14,17,17,17,13,17,11,60,83,19,8
1145,17.25,29,18,16,19,15,17,21,17,19,29,11,68,73,22,7
1146,17.25,23,12,11,16,12,14,13,15,11,28,8,85,80,27,6
1147,17.25,14,9,8,15,8,7,15,14,11,22,6,41,45,9,3
1148,17.25,26,15,12,14,13,17,17,13,14,28,15,90,77,21,7
1149,17.25,15,15,8,19,11,10,27,15,14,24,12,78,87,17,6
1150,17.25,30,16,18,21,16,19,23,6,13,24,10,76,76,22,7
1151,17.25,22,16,17,20,17,13,23,12,15,20,14,74,58,18,7
1152,17.25,27,15,9,19,20,22,24,10,14,30,13,88,83,25,6
1153,17.25,31,19,18,19,14,18,23,16,16,28,11,61,69,27,6
1154,17.25,24,22,11,20,19,19,21,13,17,31,14,58,62,21,6
1155,17.25,30,19,17,12,10,11,22,17,13,28,14,66,57,26,6
1156,17.25,29,20,18,14,19,14,28,14,19,19,15,89,89,18,8
1157,17.25,23,14,9,13,11,9,24,13,14,20,12,77,66,24,5
1158,17.25,26,19,16,12,12,16,23,18,13,28,11,82,75,19,8
1159,17.3333333333333,22,19,17,18,16,16,20,10,14,18,12,77,83,19,6
1160,17.3333333333333,24,16,12,17,12,14,30,14,15,30,14,58,68,21,6
1161,17.3333333333333,25,11,9,21,14,19,19,15,15,23,11,54,58,26,6
1162,17.3333333333333,31,21,18,19,10,18,30,18,16,28,9,62,84,26,7
1163,17.3333333333333,27,19,14,23,17,18,26,17,15,30,16,77,72,24,6
1164,17.3333333333333,24,20,16,15,7,9,22,13,9,26,13,50,55,18,5
1165,17.3333333333333,17,11,9,15,17,13,18,12,15,23,9,69,82,15,3
1166,17.4166666666667,18,16,16,12,10,13,16,5,10,17,8,26,44,16,7
1167,17.4166666666667,27,12,15,12,13,8,15,7,10,26,14,83,68,15,6
1168,17.4166666666667,28,16,8,20,17,17,20,9,12,20,14,72,76,18,4
1169,17.4166666666667,25,18,13,20,17,16,22,14,16,26,12,81,84,13,7
1170,17.4166666666667,25,18,11,20,16,19,19,10,12,28,14,71,83,22,7
1171,17.4166666666667,29,21,14,11,11,12,25,9,14,31,12,81,79,17,4
1172,17.4166666666667,23,19,14,19,15,12,21,14,18,31,16,80,95,26,8
1173,17.4166666666667,22,16,12,19,17,18,30,10,19,23,10,84,82,24,8
1174,17.4166666666667,25,16,12,11,12,19,25,12,18,25,14,70,78,27,7
1175,17.5,20,14,9,10,13,14,22,8,12,15,8,79,77,20,6
1176,17.5,21,17,10,14,11,17,23,8,12,19,11,64,59,21,7
1177,17.5,19,18,11,15,14,16,18,15,12,19,12,63,78,14,7
1178,17.5,23,19,9,19,13,20,21,12,16,24,11,55,59,23,8
1179,17.5,30,21,14,19,17,15,19,13,12,22,12,88,86,25,6
1180,17.5833333333333,26,21,13,22,14,19,27,13,18,29,14,78,62,23,7
1181,17.5833333333333,29,16,17,20,9,18,22,8,10,21,16,80,66,24,7
1182,17.5833333333333,26,15,14,17,11,12,26,11,13,31,12,46,63,16,6
1183,17.5833333333333,21,13,12,12,10,12,24,8,17,26,13,67,70,14,7
1184,17.5833333333333,25,15,13,20,14,11,23,14,18,25,7,82,65,20,5
1185,17.5833333333333,28,11,18,13,17,13,23,15,10,16,12,78,79,20,7
1186,17.5833333333333,21,14,7,14,16,11,15,9,8,17,12,81,58,18,6
1187,17.5833333333333,30,16,15,20,16,10,29,14,12,27,7,68,74,23,5
1188,17.5833333333333,26,12,15,6,14,11,22,11,13,18,10,71,87,15,6
1189,17.5833333333333,26,19,14,18,11,12,26,11,14,29,13,84,97,25,8
1190,17.5833333333333,26,16,8,18,15,18,19,12,11,34,12,63,71,19,4
1191,17.5833333333333,21,17,8,17,14,18,29,15,19,27,12,59,59,17,7
1192,17.6666666666667,27,21,13,19,16,23,17,13,15,30,11,70,81,24,5
1193,17.6666666666667,23,9,13,21,20,21,21,13,17,29,13,74,88,20,8
1194,17.6666666666667,26,23,14,19,19,18,21,9,13,28,16,66,66,23,7
1195,17.6666666666667,18,10,16,21,15,16,19,11,15,20,12,80,75,26,6
1196,17.6666666666667,31,21,16,20,15,19,29,16,17,31,14,79,82,25,8
1197,17.6666666666667,29,21,12,21,18,19,19,16,13,27,14,80,82,24,7
1198,17.6666666666667,30,18,11,19,13,18,20,11,16,15,6,49,89,12,5
1199,17.6666666666667,33,20,12,17,17,18,15,11,17,22,11,86,85,20,6
1200,17.6666666666667,30,18,10,20,20,14,25,10,16,31,10,68,77,24,7
1201,17.75,26,17,10,13,13,16,12,9,14,25,8,78,59,19,1
1202,17.75,28,22,16,17,17,15,28,14,17,28,12,77,90,26,8
1203,17.75,20,19,14,15,17,16,29,14,15,31,9,91,88,24,6
1204,17.75,25,12,10,19,12,20,22,15,17,32,11,56,57,20,7
1205,17.75,30,17,15,11,15,11,14,11,13,26,14,80,82,21,7
1206,17.8333333333333,19,18,16,20,15,17,23,11,10,31,10,50,64,24,4
1207,17.8333333333333,25,16,15,12,7,11,23,10,13,25,13,87,78,18,8
1208,17.8333333333333,25,17,12,22,17,20,23,9,15,32,8,54,77,21,6
1209,17.8333333333333,23,16,13,13,14,15,19,15,19,30,10,79,85,12,6
1210,17.8333333333333,29,18,15,17,14,16,22,11,13,23,12,58,46,20,7
1211,17.9166666666667,21,17,14,17,15,18,12,8,14,32,11,60,63,15,4
1212,17.9166666666667,29,15,13,17,14,15,25,12,15,26,11,61,60,24,8
1213,17.9166666666667,25,20,10,15,11,19,26,16,17,24,8,84,71,23,6
1214,17.9166666666667,25,13,15,17,13,16,18,13,16,24,8,83,82,15,6
1215,17.9166666666667,28,19,13,15,13,18,22,14,16,30,15,77,75,26,6
1216,17.9166666666667,23,22,15,20,10,14,18,18,14,29,13,70,78,20,7
1217,17.9166666666667,20,10,12,16,10,15,17,4,13,24,7,27,57,13,5
1218,18,26,14,7,13,12,12,22,5,16,22,11,73,49,24,8
1219,18,25,19,10,18,12,15,15,11,12,18,11,71,76,23,6
1220,18,23,17,10,22,16,16,24,13,13,25,12,69,68,26,8
1221,18,29,17,13,23,18,18,21,10,15,25,13,77,73,23,7
1222,18,27,19,16,18,14,12,20,17,9,25,12,80,82,22,7
1223,18,23,22,14,18,19,19,24,10,15,19,12,80,75,19,6
1224,18,14,9,7,18,8,15,12,12,14,22,8,70,71,15,5
1225,18,29,23,15,18,19,17,20,16,16,26,13,66,63,23,8
1226,18.0833333333333,27,14,10,17,15,19,21,12,12,34,10,83,79,24,5
1227,18.0833333333333,21,12,14,17,11,16,19,12,13,25,11,84,80,16,7
1228,18.0833333333333,29,19,11,16,16,17,21,6,11,30,13,81,82,17,7
1229,18.0833333333333,25,17,13,21,12,11,17,9,14,26,12,58,57,19,6
1230,18.0833333333333,29,22,16,22,18,21,30,18,17,36,16,81,91,28,8
1231,18.0833333333333,29,12,9,13,15,15,17,11,10,24,12,51,59,13,7
1232,18.0833333333333,20,16,14,16,7,13,11,14,13,22,12,75,81,22,4
1233,18.0833333333333,25,17,15,18,16,9,27,12,18,26,11,70,62,20,6
1234,18.1666666666667,20,15,11,19,17,21,27,15,18,24,11,68,69,26,6
1235,18.1666666666667,16,16,8,10,10,11,22,11,16,19,10,75,62,18,4
1236,18.1666666666667,29,22,9,21,17,20,28,16,20,25,13,79,84,27,8
1237,18.1666666666667,18,18,10,6,13,6,20,7,19,26,8,65,64,21,5
1238,18.1666666666667,32,20,17,19,17,14,26,13,16,30,14,82,88,26,8
1239,18.1666666666667,23,15,11,14,14,16,17,11,11,25,14,86,83,23,5
1240,18.1666666666667,31,19,18,20,18,13,23,12,16,28,15,69,67,23,7
1241,18.1666666666667,26,19,12,22,14,20,25,14,16,25,15,93,87,21,5
1242,18.25,27,22,14,20,17,23,26,15,14,29,13,62,81,24,8
1243,18.25,25,17,8,16,14,19,24,13,13,29,14,82,87,18,8
1244,18.25,31,22,15,23,16,23,26,14,18,26,14,73,87,24,7
1245,18.25,28,20,19,19,14,17,28,14,17,29,11,84,91,25,8
1246,18.25,29,19,12,16,12,13,17,13,13,28,7,69,75,19,3
1247,18.25,25,14,14,20,16,15,23,7,16,31,9,68,63,18,5
1248,18.25,25,18,14,18,18,16,25,11,12,22,14,74,85,19,4
1249,18.3333333333333,30,19,10,18,14,14,25,17,13,29,13,42,80,22,5
1250,18.3333333333333,29,20,14,18,15,16,29,15,17,30,15,88,98,25,6
1251,18.3333333333333,30,17,16,18,16,21,27,14,19,26,11,87,57,24,7
1252,18.3333333333333,29,21,15,20,18,21,31,12,15,28,15,78,79,26,5
1253,18.3333333333333,23,9,17,16,11,11,11,11,10,24,6,49,58,26,5
1254,18.3333333333333,25,18,14,21,19,22,24,15,16,36,14,79,82,26,6
1255,18.3333333333333,32,21,17,21,16,21,29,16,19,34,13,77,88,23,8
1256,18.3333333333333,28,18,14,17,14,18,27,16,16,25,14,83,64,16,6
1257,18.4166666666667,21,14,13,22,15,14,28,11,10,25,10,51,74,13,5
1258,18.4166666666667,25,16,11,12,9,12,27,15,15,20,13,47,65,23,4
1259,18.4166666666667,23,18,14,14,19,15,26,14,17,22,14,76,69,19,2
1260,18.4166666666667,33,17,14,21,16,19,16,15,15,24,13,81,85,23,6
1261,18.4166666666667,27,17,10,19,15,14,22,10,13,18,9,54,72,20,6
1262,18.4166666666667,26,14,13,14,8,13,21,13,12,20,10,64,52,17,4
1263,18.4166666666667,22,17,10,19,15,14,19,7,9,19,10,62,78,26,5
1264,18.4166666666667,28,24,18,18,15,14,25,14,17,31,13,73,86,26,6
1265,18.4166666666667,25,20,15,20,14,16,21,12,12,31,10,84,74,24,7
1266,18.4166666666667,25,16,15,16,16,13,25,13,19,24,11,86,84,24,6
1267,18.5,21,16,7,17,14,11,21,16,15,19,13,55,73,24,6
1268,18.5,27,20,12,14,15,17,22,14,15,29,11,70,75,25,6
1269,18.5,28,15,13,23,13,15,23,14,17,20,13,79,76,21,6
1270,18.5,18,15,10,18,18,18,22,17,16,33,9,74,83,23,5
1271,18.5,29,16,19,13,17,17,22,14,16,31,12,84,78,26,6
1272,18.5,29,19,12,20,14,14,27,13,16,24,12,66,73,22,6
1273,18.5,24,17,17,19,12,17,27,10,14,28,10,75,70,19,7
1274,18.5,32,19,16,21,15,18,29,11,16,33,12,88,86,20,8
1275,18.5833333333333,24,14,13,19,11,12,20,15,8,24,8,69,84,19,4
1276,18.5833333333333,30,19,13,22,18,16,24,18,19,26,15,93,87,24,7
1277,18.5833333333333,29,21,14,17,19,21,23,15,14,22,13,79,74,23,5
1278,18.5833333333333,28,12,12,18,12,17,13,16,15,20,14,72,80,23,8
1279,18.5833333333333,27,21,15,19,16,19,25,16,15,28,15,76,80,19,7
1280,18.5833333333333,26,16,15,23,13,17,20,11,10,28,13,82,78,26,7
1281,18.5833333333333,27,14,16,16,14,16,23,17,18,25,5,75,84,16,7
1282,18.5833333333333,22,16,16,20,10,16,24,12,13,27,4,88,74,16,3
1283,18.5833333333333,30,16,11,20,15,18,24,13,15,31,11,70,83,22,8
1284,18.6666666666667,33,21,17,17,17,14,30,15,9,21,14,79,85,26,7
1285,18.6666666666667,23,12,9,14,9,8,19,11,8,23,14,77,72,15,4
1286,18.6666666666667,28,18,15,17,16,19,15,10,12,25,11,69,65,25,8
1287,18.6666666666667,33,19,13,18,18,18,22,14,16,25,14,73,78,24,8
1288,18.6666666666667,25,16,13,17,13,18,28,12,19,26,11,83,81,26,7
1289,18.6666666666667,32,16,17,21,17,15,22,14,16,20,11,80,82,24,6
1290,18.6666666666667,27,15,17,21,16,20,19,9,14,23,14,81,89,24,3
1291,18.6666666666667,22,16,10,12,5,13,22,7,11,20,10,46,76,18,7
1292,18.6666666666667,29,17,19,21,17,22,24,13,12,16,11,77,78,23,5
1293,18.6666666666667,23,21,12,14,15,13,18,16,13,32,10,87,81,22,5
1294,18.75,23,15,13,18,16,16,25,12,14,26,8,71,83,22,7
1295,18.75,23,23,15,15,18,12,19,11,14,29,12,88,89,20,5
1296,18.75,28,19,13,16,18,14,27,16,15,23,10,80,86,26,6
1297,18.75,20,14,13,14,17,15,24,13,12,26,9,61,84,21,5
1298,18.75,30,22,15,21,19,16,25,14,15,31,12,89,91,19,7
1299,18.75,32,16,16,13,16,13,29,19,17,28,14,88,76,24,8
1300,18.75,17,13,10,18,14,12,14,8,11,18,7,61,72,21,7
1301,18.75,29,21,14,20,17,12,23,10,16,32,13,86,70,21,6
1302,18.75,23,16,8,17,12,18,27,14,13,28,10,81,64,19,6
1303,18.75,29,12,7,16,12,21,18,12,17,26,13,76,61,21,5
1304,18.8333333333333,25,18,9,12,13,9,22,10,8,29,13,54,73,22,5
1305,18.8333333333333,19,11,16,18,16,17,25,15,17,22,14,82,75,19,7
1306,18.8333333333333,18,11,14,13,13,13,17,12,12,20,11,57,73,19,5
1307,18.8333333333333,32,22,15,19,16,21,27,19,15,31,15,91,95,23,7
1308,18.8333333333333,30,15,16,22,14,21,25,10,15,26,13,82,73,22,5
1309,18.8333333333333,22,18,12,16,17,13,25,12,16,30,12,71,69,17,6
1310,18.8333333333333,32,18,11,15,18,18,25,16,13,25,9,72,86,19,7
1311,18.8333333333333,30,19,16,16,17,15,27,16,19,22,10,80,58,27,8
1312,18.8333333333333,28,19,18,18,11,15,31,17,17,31,12,73,78,25,7
1313,18.8333333333333,30,20,13,16,15,15,18,17,13,30,13,90,91,20,3
1314,18.8333333333333,28,16,13,19,19,14,27,12,16,20,12,80,68,17,6
1315,18.9166666666667,31,19,17,19,14,17,25,10,13,30,16,86,85,25,6
1316,18.9166666666667,29,21,12,22,16,20,18,13,12,29,11,78,67,17,5
1317,18.9166666666667,10,16,10,18,10,14,24,14,11,16,8,75,50,26,7
1318,18.9166666666667,30,23,16,22,19,22,29,18,18,30,15,90,89,24,8
1319,18.9166666666667,26,17,9,19,17,12,27,11,14,31,16,82,71,22,8
1320,18.9166666666667,23,17,13,12,15,15,23,14,16,32,14,83,94,24,8
1321,18.9166666666667,18,17,13,19,14,12,19,13,16,15,10,55,28,18,6
1322,18.9166666666667,28,20,19,19,14,16,25,10,18,33,15,92,87,27,8
1323,18.9166666666667,31,15,15,15,13,10,21,9,13,27,9,73,75,21,6
1324,18.9166666666667,29,15,11,18,13,11,22,13,14,24,4,78,68,16,5
1325,19,28,19,14,18,15,20,23,10,12,25,14,64,76,20,5
1326,19,20,16,11,21,14,19,25,15,15,31,12,81,94,21,7
1327,19,29,15,14,21,20,19,21,15,11,30,16,87,68,20,7
1328,19,26,20,17,19,11,19,22,15,11,28,10,81,69,27,7
1329,19,20,15,15,18,16,20,23,10,18,26,13,77,77,22,4
1330,19,28,22,16,19,19,18,22,13,15,23,12,81,67,23,6
1331,19.0833333333333,23,20,9,18,10,7,24,7,13,13,11,69,79,17,7
1332,19.0833333333333,24,16,10,19,15,14,23,11,15,23,8,75,80,20,6
1333,19.0833333333333,24,18,10,15,15,10,17,10,15,22,7,63,43,11,5
1334,19.0833333333333,27,22,7,17,15,18,17,12,18,28,8,49,82,24,6
1335,19.0833333333333,27,19,13,19,13,10,22,8,18,20,6,84,75,21,8
1336,19.0833333333333,31,19,14,17,19,19,22,13,15,24,10,79,74,21,8
1337,19.0833333333333,30,22,14,24,15,21,27,15,15,22,14,81,66,24,7
1338,19.0833333333333,22,19,12,21,16,16,24,14,14,26,15,58,90,18,8
1339,19.0833333333333,22,13,10,19,16,12,21,11,16,21,9,73,73,22,5
1340,19.1666666666667,26,22,15,15,19,14,25,13,14,20,12,88,88,21,7
1341,19.1666666666667,18,19,19,16,14,16,24,13,19,28,12,77,79,17,5
1342,19.1666666666667,26,15,13,19,14,14,25,14,17,31,10,74,84,18,6
1343,19.1666666666667,29,21,15,21,18,23,28,16,20,28,15,72,84,23,7
1344,19.1666666666667,22,16,16,12,17,18,24,12,12,30,14,72,84,19,6
1345,19.1666666666667,25,17,12,22,18,20,25,10,15,22,14,91,77,19,7
1346,19.1666666666667,16,14,5,10,15,11,22,15,17,17,9,68,71,15,8
1347,19.25,28,20,19,22,19,21,28,16,14,34,16,93,93,26,8
1348,19.25,22,15,11,17,12,5,19,10,10,18,12,68,48,22,7
1349,19.25,24,15,9,18,20,22,28,18,16,32,15,93,80,25,6
1350,19.25,21,9,16,14,8,13,22,10,7,30,10,49,36,8,2
1351,19.25,29,23,16,21,18,17,28,11,14,26,12,84,78,26,7
1352,19.3333333333333,22,16,9,23,15,19,25,15,12,24,9,81,73,25,8
1353,19.3333333333333,23,15,16,19,15,19,19,12,7,26,13,68,59,22,6
1354,19.3333333333333,26,17,16,18,18,19,21,14,18,32,14,80,85,26,5
1355,19.3333333333333,21,13,13,13,13,13,22,10,15,21,9,70,65,22,4
1356,19.3333333333333,22,15,13,9,11,7,11,8,7,24,8,52,84,15,5
1357,19.3333333333333,23,14,10,21,20,19,27,13,15,28,12,84,86,26,8
1358,19.3333333333333,19,11,14,17,11,15,13,14,8,21,12,56,79,9,4
1359,19.3333333333333,28,19,15,20,16,16,23,13,11,14,14,85,78,13,7
1360,19.4166666666667,28,19,16,22,10,14,22,13,15,25,13,77,91,24,6
1361,19.4166666666667,21,12,12,16,12,14,22,9,15,28,11,75,72,14,4
1362,19.4166666666667,29,24,16,18,14,17,20,16,15,27,14,77,88,27,7
1363,19.4166666666667,25,17,12,13,10,19,14,10,12,22,6,69,60,14,5
1364,19.4166666666667,23,17,8,17,14,16,21,9,13,18,5,57,31,14,5
1365,19.4166666666667,27,13,18,16,14,16,28,17,18,27,13,78,78,23,2
1366,19.4166666666667,27,16,12,20,19,21,24,14,17,34,12,70,80,20,7
1367,19.5,30,21,12,23,15,22,22,13,18,32,16,90,90,23,5
1368,19.5,29,22,16,22,13,18,28,12,19,25,11,86,87,23,7
1369,19.5,25,23,13,13,12,16,18,14,14,30,13,75,66,25,7
1370,19.5,29,17,15,23,13,18,19,12,12,27,10,77,73,25,6
1371,19.5,17,17,16,13,6,12,18,12,12,24,8,73,63,4,7
1372,19.5,26,18,10,18,15,11,14,7,15,16,13,41,50,13,2
1373,19.5,24,8,11,20,14,15,25,4,8,21,7,82,66,22,8
1374,19.5,30,19,15,20,16,20,29,13,14,33,11,80,76,20,3
1375,19.5,28,20,15,20,18,20,21,12,17,29,13,86,75,18,6
1376,19.5833333333333,21,10,13,14,13,9,17,14,13,16,7,56,58,19,6
1377,19.5833333333333,18,18,9,18,13,20,20,11,10,27,12,66,60,16,6
1378,19.5833333333333,27,18,17,19,14,22,22,12,13,24,11,84,83,13,5
1379,19.5833333333333,21,16,8,19,16,17,20,16,17,23,8,62,70,20,8
1380,19.5833333333333,31,21,19,17,19,19,24,16,17,34,13,78,76,26,8
1381,19.5833333333333,26,13,14,13,14,10,16,15,15,23,12,68,85,23,8
1382,19.5833333333333,15,12,7,15,9,12,24,6,10,17,12,58,51,15,3
1383,19.5833333333333,25,16,13,20,14,13,23,15,15,26,11,67,66,25,4
1384,19.5833333333333,25,14,14,12,14,10,17,14,13,25,14,59,81,19,4
1385,19.6666666666667,31,20,18,24,19,23,29,14,16,33,10,80,71,23,8
1386,19.6666666666667,30,20,15,21,16,13,29,14,19,34,12,74,73,17,8
1387,19.6666666666667,25,22,9,16,17,13,25,12,17,31,11,87,83,21,8
1388,19.6666666666667,31,20,14,21,12,18,21,14,16,27,12,79,88,20,6
1389,19.6666666666667,32,18,16,19,16,14,28,11,15,28,13,67,74,21,4
1390,19.6666666666667,32,21,19,17,16,15,29,14,16,33,16,96,87,23,7
1391,19.6666666666667,29,20,15,18,17,15,25,14,17,32,14,80,88,21,7
1392,19.6666666666667,27,17,11,22,12,15,27,15,16,32,13,76,72,22,4
1393,19.6666666666667,14,13,9,12,12,10,16,12,16,22,11,60,47,16,2
1394,19.6666666666667,33,22,18,23,19,22,32,17,18,26,13,92,83,27,8
1395,19.6666666666667,28,20,16,15,10,17,26,7,14,29,12,67,83,13,6
1396,19.6666666666667,28,18,12,15,13,16,22,14,13,20,9,84,84,24,7
1397,19.6666666666667,26,15,12,14,18,17,22,12,13,24,11,80,76,19,5
1398,19.6666666666667,19,19,11,16,9,16,24,12,11,21,13,74,81,22,7
1399,19.6666666666667,33,18,15,18,17,19,26,12,19,25,12,80,94,20,5
1400,19.75,29,13,15,22,14,18,22,17,18,26,15,88,75,22,7
1401,19.75,35,19,15,21,16,18,31,16,18,26,13,90,93,27,7
1402,19.75,25,16,17,12,11,15,26,12,9,25,8,60,79,20,7
1403,19.75,29,22,16,20,14,19,28,18,14,35,15,83,82,26,8
1404,19.75,24,21,12,18,15,18,28,13,17,16,14,72,52,21,6
1405,19.75,25,17,12,17,15,19,24,13,13,24,9,76,91,20,6
1406,19.75,30,21,18,21,15,17,22,14,15,28,16,87,94,23,8
1407,19.8333333333333,27,23,18,14,18,20,23,11,15,30,14,87,93,23,7
1408,19.8333333333333,25,20,16,19,17,19,26,12,17,29,14,89,74,25,8
1409,19.8333333333333,33,23,16,14,14,16,27,15,18,27,12,84,98,24,7
1410,19.8333333333333,26,20,18,21,14,15,30,17,17,32,12,89,91,23,7
1411,19.8333333333333,23,17,14,19,19,19,24,18,13,33,13,87,93,21,7
1412,19.8333333333333,25,14,15,13,11,18,16,13,15,20,10,65,68,22,7
1413,19.8333333333333,31,21,17,21,17,16,26,16,17,32,14,75,85,25,8
1414,19.9166666666667,25,21,10,12,15,17,22,14,18,26,13,76,75,18,8
1415,19.9166666666667,35,17,10,22,20,20,29,14,13,30,13,89,92,26,8
1416,19.9166666666667,30,20,14,12,16,21,22,11,15,26,14,83,77,17,5
1417,19.9166666666667,31,22,13,23,16,17,29,14,17,28,14,76,86,21,8
1418,19.9166666666667,29,21,11,19,16,22,23,13,17,30,13,78,69,22,8
1419,19.9166666666667,21,16,9,17,16,13,19,12,15,29,6,64,76,16,7
1420,20,28,21,16,22,15,18,25,15,12,25,12,80,89,24,4
1421,20,26,12,12,19,19,18,22,7,10,20,11,70,74,24,5
1422,20,26,21,17,15,14,13,22,13,14,17,10,70,68,17,5
1423,20.0833333333333,29,21,14,20,18,21,28,15,12,30,15,69,81,23,4
