task,age_band,age_band_label,age_lo_m,age_hi_m,age_ref_m,age_ref_y,grezzo,percentile,PP_prelim
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,57,49.15,10
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,58,50.65,10
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,59,52.17666666666667,10
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,60,53.71666666666667,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,61,55.28333333333333,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,62,56.86,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,63,58.473333333333336,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,64,60.096666666666664,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,65,61.73,11
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,66,63.39333333333333,12
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,67,65.07000000000001,12
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,68,66.74666666666667,12
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,69,68.44333333333333,12
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,70,70.13,12
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,71,71.84,13
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,72,73.52666666666667,13
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,73,75.21333333333334,13
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,74,76.89,13
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,75,78.54333333333334,13
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,76,80.19333333333333,14
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,77,81.79333333333334,14
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,78,83.36333333333333,14
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,79,84.9,14
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,80,86.39,15
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,81,87.82666666666667,15
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,82,89.20666666666666,15
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,83,90.51,15
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,84,91.75666666666667,15
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,85,92.91,16
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,86,93.98,16
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,87,94.97,16
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,88,95.87,16
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,89,96.66666666666667,17
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,90,97.38,17
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,91,97.99333333333334,17
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,92,98.5,17
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,93,98.92,18
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,94,99.25333333333333,18
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,95,99.51,18
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,96,99.69333333333334,18
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,97,99.81,19
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,98,99.88000000000001,19
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,99,99.9,19
SS,6;08-6;11,6anni;8mesi-6anni;11mesi,80,83,82,12.166666666666666,100,99.9,19
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,0,0.14333333333333334,1
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,1,0.2866666666666667,1
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,2,0.48333333333333334,1
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,3,0.7333333333333333,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,4,1.0166666666666666,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,5,1.3466666666666667,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,6,1.7000000000000002,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,7,2.086666666666667,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,8,2.5100000000000002,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,9,2.9566666666666666,2
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,10,3.4266666666666667,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,11,3.93,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,12,4.45,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,13,5.003333333333333,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,14,5.566666666666666,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,15,6.166666666666667,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,16,6.78,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,17,7.416666666666667,3
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,18,8.076666666666666,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,19,8.76,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,20,9.456666666666667,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,21,10.17,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,22,10.906666666666666,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,23,11.66,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,24,12.426666666666666,4
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,25,13.226666666666667,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,26,14.033333333333333,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,27,14.863333333333333,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,28,15.716666666666667,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,29,16.59,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,30,17.476666666666667,5
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,31,18.37,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,32,19.293333333333333,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,33,20.24,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,34,21.203333333333333,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,35,22.183333333333334,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,36,23.18,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,37,24.196666666666665,6
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,38,25.24,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,39,26.303333333333335,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,40,27.38,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,41,28.473333333333333,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,42,29.596666666666668,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,43,30.743333333333332,7
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,44,31.91,8
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,45,33.093333333333334,8
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,46,34.31666666666667,8
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,47,35.54333333333334,8
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,48,36.79666666666667,8
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,49,38.08,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,50,39.36666666666667,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,51,40.70333333333333,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,52,42.05,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,53,43.41,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,54,44.82666666666667,9
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,55,46.25,10
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,56,47.69,10
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,57,49.15,10
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,58,50.65,10
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,59,52.17666666666667,10
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,60,53.71666666666667,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,61,55.28333333333333,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,62,56.86,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,63,58.473333333333336,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,64,60.096666666666664,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,65,61.73,11
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,66,63.39333333333333,12
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,67,65.07000000000001,12
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,68,66.74666666666667,12
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,69,68.44333333333333,12
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,70,70.13,12
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,71,71.84,13
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,72,73.52666666666667,13
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,73,75.21333333333334,13
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,74,76.89,13
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,75,78.54333333333334,13
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,76,80.19333333333333,14
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,77,81.79333333333334,14
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,78,83.36333333333333,14
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,79,84.9,14
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,80,86.39,15
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,81,87.82666666666667,15
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,82,89.20666666666666,15
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,83,90.51,15
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,84,91.75666666666667,15
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,85,92.91,16
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,86,93.98,16
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,87,94.97,16
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,88,95.87,16
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,89,96.66666666666667,17
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,90,97.38,17
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,91,97.99333333333334,17
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,92,98.5,17
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,93,98.92,18
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,94,99.25333333333333,18
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,95,99.51,18
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,96,99.69333333333334,18
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,97,99.81,19
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,98,99.88000000000001,19
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,99,99.9,19
SS,7;00-7;03,7anni;0mesi-7anni;3mesi,84,87,86,12.166666666666666,100,99.9,19
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,0,0.14333333333333334,1
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,1,0.2866666666666667,1
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,2,0.48333333333333334,1
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,3,0.7333333333333333,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,4,1.0166666666666666,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,5,1.3466666666666667,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,6,1.7000000000000002,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,7,2.086666666666667,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,8,2.5100000000000002,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,9,2.9566666666666666,2
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,10,3.4266666666666667,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,11,3.93,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,12,4.45,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,13,5.003333333333333,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,14,5.566666666666666,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,15,6.166666666666667,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,16,6.78,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,17,7.416666666666667,3
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,18,8.076666666666666,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,19,8.76,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,20,9.456666666666667,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,21,10.17,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,22,10.906666666666666,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,23,11.66,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,24,12.426666666666666,4
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,25,13.226666666666667,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,26,14.033333333333333,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,27,14.863333333333333,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,28,15.716666666666667,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,29,16.59,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,30,17.476666666666667,5
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,31,18.37,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,32,19.293333333333333,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,33,20.24,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,34,21.203333333333333,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,35,22.183333333333334,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,36,23.18,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,37,24.196666666666665,6
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,38,25.24,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,39,26.303333333333335,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,40,27.38,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,41,28.473333333333333,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,42,29.596666666666668,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,43,30.743333333333332,7
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,44,31.91,8
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,45,33.093333333333334,8
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,46,34.31666666666667,8
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,47,35.54333333333334,8
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,48,36.79666666666667,8
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,49,38.08,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,50,39.36666666666667,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,51,40.70333333333333,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,52,42.05,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,53,43.41,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,54,44.82666666666667,9
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,55,46.25,10
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,56,47.69,10
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,57,49.15,10
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,58,50.65,10
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,59,52.17666666666667,10
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,60,53.71666666666667,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,61,55.28333333333333,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,62,56.86,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,63,58.473333333333336,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,64,60.096666666666664,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,65,61.73,11
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,66,63.39333333333333,12
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,67,65.07000000000001,12
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,68,66.74666666666667,12
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,69,68.44333333333333,12
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,70,70.13,12
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,71,71.84,13
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,72,73.52666666666667,13
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,73,75.21333333333334,13
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,74,76.89,13
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,75,78.54333333333334,13
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,76,80.19333333333333,14
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,77,81.79333333333334,14
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,78,83.36333333333333,14
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,79,84.9,14
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,80,86.39,15
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,81,87.82666666666667,15
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,82,89.20666666666666,15
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,83,90.51,15
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,84,91.75666666666667,15
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,85,92.91,16
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,86,93.98,16
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,87,94.97,16
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,88,95.87,16
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,89,96.66666666666667,17
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,90,97.38,17
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,91,97.99333333333334,17
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,92,98.5,17
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,93,98.92,18
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,94,99.25333333333333,18
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,95,99.51,18
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,96,99.69333333333334,18
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,97,99.81,19
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,98,99.88000000000001,19
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,99,99.9,19
SS,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,100,99.9,19
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,0,0.14333333333333334,1
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,1,0.2866666666666667,1
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,2,0.48333333333333334,1
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,3,0.7333333333333333,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,4,1.0166666666666666,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,5,1.3466666666666667,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,6,1.7000000000000002,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,7,2.086666666666667,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,8,2.5100000000000002,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,9,2.9566666666666666,2
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,10,3.4266666666666667,3
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,11,3.93,3
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,12,4.45,3
SS,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,13,5.003333333333333,3
